date,state,cases
03/20/2020,Massachusetts,413
03/20/2020,Michigan,548
03/20/2020,Minnesota,115
03/20/2020,Mississippi,80
03/20/2020,Missouri,73
03/20/2020,Montana,19
03/20/2020,Nebraska,53
03/20/2020,Nevada,165
03/20/2020,New Hampshire,55
03/20/2020,New Jersey,896
03/20/2020,New Mexico,43
03/20/2020,New York,7113
03/20/2020,North Carolina,144
03/20/2020,North Dakota,27
03/20/2020,Ohio,169
03/20/2020,Oklahoma,49
03/20/2020,Oregon,114
03/20/2020,Pennsylvania,269
03/20/2020,Puerto Rico,14
03/20/2020,Rhode Island,44
03/20/2020,South Carolina,126
03/20/2020,South Dakota,14
03/20/2020,Tennessee,237
03/20/2020,Texas,386
03/20/2020,Utah,112
03/20/2020,Vermont,29
03/20/2020,Virgin Islands,6
03/20/2020,Virginia,115
03/20/2020,Washington,1404
03/20/2020,West Virginia,8
03/20/2020,Wisconsin,216
03/20/2020,Wyoming,22
03/21/2020,Alabama,131
03/21/2020,Alaska,21
03/21/2020,Arizona,104
03/21/2020,Arkansas,118
03/21/2020,California,1544
03/21/2020,Colorado,475
03/21/2020,Connecticut,223
03/21/2020,Delaware,45
03/21/2020,District of Columbia,77
03/21/2020,Florida,764
03/21/2020,Georgia,552
03/21/2020,Guam,15
03/21/2020,Hawaii,48
03/21/2020,Idaho,42
03/21/2020,Illinois,751
03/21/2020,Indiana,128
03/21/2020,Iowa,68
03/21/2020,Kansas,57
03/21/2020,Kentucky,84
03/21/2020,Louisiana,763
03/21/2020,Maine,70
03/21/2020,Maryland,195
03/21/2020,Massachusetts,525
03/21/2020,Michigan,787
03/21/2020,Minnesota,138
03/21/2020,Mississippi,140
03/21/2020,Missouri,93
03/21/2020,Montana,29
03/21/2020,Nebraska,61
03/21/2020,Nevada,165
03/21/2020,New Hampshire,65
03/21/2020,New Jersey,1336
03/21/2020,New Mexico,57
03/21/2020,New York,10371
03/21/2020,North Carolina,184
03/21/2020,North Dakota,28
03/21/2020,Ohio,247
03/21/2020,Oklahoma,53
03/21/2020,Oregon,137
03/21/2020,Pennsylvania,388
03/21/2020,Puerto Rico,21
03/21/2020,Rhode Island,66
03/21/2020,South Carolina,172
03/21/2020,South Dakota,14
03/21/2020,Tennessee,312
03/21/2020,Texas,547
03/21/2020,Utah,138
03/21/2020,Vermont,49
03/21/2020,Virgin Islands,6
03/21/2020,Virginia,152
03/21/2020,Washington,1655
03/21/2020,West Virginia,12
03/21/2020,Wisconsin,281
03/21/2020,Wyoming,24
03/22/2020,Alabama,157
03/22/2020,Alaska,22
03/22/2020,Arizona,153
03/22/2020,Arkansas,165
03/22/2020,California,1851
03/22/2020,Colorado,591
03/22/2020,Connecticut,327
03/22/2020,Delaware,56
03/22/2020,District of Columbia,98
03/22/2020,Florida,1000
03/22/2020,Georgia,620
03/22/2020,Guam,27
03/22/2020,Hawaii,56
03/22/2020,Idaho,47
03/22/2020,Illinois,1047
03/22/2020,Indiana,204
03/22/2020,Iowa,90
03/22/2020,Kansas,66
03/22/2020,Kentucky,103
03/22/2020,Louisiana,837
03/22/2020,Maine,89
03/22/2020,Maryland,245
03/22/2020,Massachusetts,646
03/22/2020,Michigan,1033
03/22/2020,Minnesota,171
03/22/2020,Mississippi,207
03/22/2020,Missouri,130
03/22/2020,Montana,34
03/22/2020,Nebraska,62
03/22/2020,Nevada,190
03/22/2020,New Hampshire,78
03/22/2020,New Jersey,1914
03/22/2020,New Mexico,65
03/22/2020,New York,15188
03/22/2020,North Carolina,269
03/22/2020,North Dakota,30
03/22/2020,Ohio,351
03/22/2020,Oklahoma,67
03/22/2020,Oregon,161
03/22/2020,Pennsylvania,504
03/22/2020,Puerto Rico,23
03/22/2020,Rhode Island,83
03/22/2020,South Carolina,194
03/22/2020,South Dakota,21
03/22/2020,Tennessee,424
03/22/2020,Texas,639
03/22/2020,Utah,182
03/22/2020,Vermont,52
03/22/2020,Virgin Islands,17
03/22/2020,Virginia,219
03/22/2020,Washington,1844
03/22/2020,West Virginia,16
03/22/2020,Wisconsin,382
03/22/2020,Wyoming,26
03/23/2020,Alabama,196
03/23/2020,Alaska,36
03/23/2020,Arizona,234
03/23/2020,Arkansas,201
03/23/2020,California,2240
03/23/2020,Colorado,721
03/23/2020,Connecticut,415
03/23/2020,Delaware,87
03/23/2020,District of Columbia,116
03/23/2020,Florida,1222
03/23/2020,Georgia,800
03/23/2020,Guam,29
03/23/2020,Hawaii,77
03/23/2020,Idaho,50
03/23/2020,Illinois,1285
03/23/2020,Indiana,264
03/23/2020,Iowa,105
03/23/2020,Kansas,82
03/23/2020,Kentucky,124
03/23/2020,Louisiana,1172
03/23/2020,Maine,107
03/23/2020,Maryland,290
03/23/2020,Massachusetts,777
03/23/2020,Michigan,1324
03/23/2020,Minnesota,235
03/23/2020,Mississippi,249
03/23/2020,Missouri,183
03/23/2020,Montana,45
03/23/2020,Nebraska,73
03/23/2020,Nevada,265
03/23/2020,New Hampshire,101
03/23/2020,New Jersey,2844
03/23/2020,New Mexico,83
03/23/2020,New York,20899
03/23/2020,North Carolina,302
03/23/2020,North Dakota,32
03/23/2020,Ohio,444
03/23/2020,Oklahoma,81
03/23/2020,Oregon,191
03/23/2020,Pennsylvania,644
03/23/2020,Puerto Rico,31
03/23/2020,Rhode Island,106
03/23/2020,South Carolina,299
03/23/2020,South Dakota,28
03/23/2020,Tennessee,522
03/23/2020,Texas,728
03/23/2020,Utah,257
03/23/2020,Vermont,75
03/23/2020,Virgin Islands,17
03/23/2020,Virginia,254
03/23/2020,Washington,2101
03/23/2020,West Virginia,16
03/23/2020,Wisconsin,418
03/23/2020,Wyoming,28
03/24/2020,Alabama,242
03/24/2020,Alaska,42
03/24/2020,Arizona,326
03/24/2020,Arkansas,231
03/24/2020,California,2644
03/24/2020,Colorado,912
03/24/2020,Connecticut,618
03/24/2020,Delaware,104
03/24/2020,District of Columbia,137
03/24/2020,Florida,1467
03/24/2020,Georgia,1095
03/24/2020,Guam,32
03/24/2020,Hawaii,90
03/24/2020,Idaho,73
03/24/2020,Illinois,1535
03/24/2020,Indiana,371
03/24/2020,Iowa,124
03/24/2020,Kansas,102
03/24/2020,Kentucky,157
03/24/2020,Louisiana,1388
03/24/2020,Maine,118
03/24/2020,Maryland,349
03/24/2020,Massachusetts,1159
03/24/2020,Michigan,1791
03/24/2020,Minnesota,264
03/24/2020,Mississippi,320
03/24/2020,Missouri,255
03/24/2020,Montana,51
03/24/2020,Nebraska,77
03/24/2020,Nevada,315
03/24/2020,New Hampshire,108
03/24/2020,New Jersey,3675
03/24/2020,New Mexico,100
03/24/2020,New York,25704
03/24/2020,North Carolina,397
03/24/2020,North Dakota,37
03/24/2020,Ohio,564
03/24/2020,Oklahoma,106
03/24/2020,Oregon,209
03/24/2020,Pennsylvania,851
03/24/2020,Puerto Rico,39
03/24/2020,Rhode Island,124
03/24/2020,South Carolina,342
03/24/2020,South Dakota,30
03/24/2020,Tennessee,678
03/24/2020,Texas,857
03/24/2020,Utah,299
03/24/2020,Vermont,95
03/24/2020,Virgin Islands,17
03/24/2020,Virginia,291
03/24/2020,Washington,2469
03/24/2020,West Virginia,39
03/24/2020,Wisconsin,481
03/24/2020,Wyoming,37
03/25/2020,Alabama,386
03/25/2020,Alaska,59
03/25/2020,Arizona,402
03/25/2020,Arkansas,307
03/25/2020,California,3183
03/25/2020,Colorado,1086
03/25/2020,Connecticut,875
03/25/2020,Delaware,119
03/25/2020,District of Columbia,183
03/25/2020,Florida,1971
03/25/2020,Georgia,1385
03/25/2020,Guam,32
03/25/2020,Hawaii,95
03/25/2020,Idaho,123
03/25/2020,Illinois,1874
03/25/2020,Indiana,484
03/25/2020,Iowa,147
03/25/2020,Kansas,134
03/25/2020,Kentucky,198
03/25/2020,Louisiana,1795
03/25/2020,Maine,142
03/25/2020,Maryland,423
03/25/2020,Massachusetts,1838
03/25/2020,Michigan,2293
03/25/2020,Minnesota,289
03/25/2020,Mississippi,376
03/25/2020,Missouri,384
03/25/2020,Montana,65
03/25/2020,Nebraska,84
03/25/2020,Nevada,405
03/25/2020,New Hampshire,137
03/25/2020,New Jersey,4402
03/25/2020,New Mexico,113
03/25/2020,New York,33117
03/25/2020,North Carolina,562
03/25/2020,North Dakota,45
03/25/2020,Ohio,707
03/25/2020,Oklahoma,164
03/25/2020,Oregon,266
03/25/2020,Pennsylvania,1151
03/25/2020,Puerto Rico,51
03/25/2020,Rhode Island,132
03/25/2020,South Carolina,425
03/25/2020,South Dakota,41
03/25/2020,Tennessee,806
03/25/2020,Texas,1132
03/25/2020,Utah,346
03/25/2020,Vermont,123
03/25/2020,Virgin Islands,17
03/25/2020,Virginia,390
03/25/2020,Washington,2585
03/25/2020,West Virginia,51
03/25/2020,Wisconsin,623
03/25/2020,Wyoming,49
03/26/2020,Alabama,538
03/26/2020,Alaska,69
03/26/2020,Arizona,508
03/26/2020,Arkansas,350
03/26/2020,California,4060
03/26/2020,Colorado,1432
03/26/2020,Connecticut,1012
03/26/2020,Delaware,143
03/26/2020,District of Columbia,231
03/26/2020,Florida,2478
03/26/2020,Georgia,1641
03/26/2020,Guam,49
03/26/2020,Hawaii,106
03/26/2020,Idaho,189
03/26/2020,Illinois,2538
03/26/2020,Indiana,661
03/26/2020,Iowa,179
03/26/2020,Kansas,173
03/26/2020,Kentucky,248
03/26/2020,Louisiana,2305
03/26/2020,Maine,155
03/26/2020,Maryland,581
03/26/2020,Massachusetts,2417
03/26/2020,Michigan,2877
03/26/2020,Minnesota,346
03/26/2020,Mississippi,486
03/26/2020,Missouri,508
03/26/2020,Montana,90
03/26/2020,Nebraska,91
03/26/2020,Nevada,535
03/26/2020,New Hampshire,158
03/26/2020,New Jersey,6876
03/26/2020,New Mexico,136
03/26/2020,New York,39058
03/26/2020,North Carolina,639
03/26/2020,North Dakota,58
03/26/2020,Ohio,867
03/26/2020,Oklahoma,248
03/26/2020,Oregon,316
03/26/2020,Pennsylvania,1690
03/26/2020,Puerto Rico,64
03/26/2020,Rhode Island,165
03/26/2020,South Carolina,456
03/26/2020,South Dakota,46
03/26/2020,Tennessee,981
03/26/2020,Texas,1542
03/26/2020,Utah,402
03/26/2020,Vermont,158
03/26/2020,Virgin Islands,17
03/26/2020,Virginia,603
03/26/2020,Washington,3208
03/26/2020,West Virginia,76
03/26/2020,Wisconsin,754
03/26/2020,Wyoming,56
03/27/2020,Alabama,639
03/27/2020,Alaska,85
03/27/2020,Arizona,665
03/27/2020,Arkansas,385
03/27/2020,California,4915
03/27/2020,Colorado,1735
03/27/2020,Connecticut,1291
03/27/2020,Delaware,165
03/27/2020,District of Columbia,267
03/27/2020,Florida,3198
03/27/2020,Georgia,2198
03/27/2020,Guam,53
03/27/2020,Hawaii,120
03/27/2020,Idaho,232
03/27/2020,Illinois,3029
03/27/2020,Indiana,992
03/27/2020,Iowa,236
03/27/2020,Kansas,213
03/27/2020,Kentucky,302
03/27/2020,Louisiana,2746
03/27/2020,Maine,168
03/27/2020,Maryland,790
03/27/2020,Massachusetts,3240
03/27/2020,Michigan,3655
03/27/2020,Minnesota,398
03/27/2020,Mississippi,579
03/27/2020,Missouri,670
03/27/2020,Montana,121
03/27/2020,Nebraska,102
03/27/2020,Nevada,621
03/27/2020,New Hampshire,187
03/27/2020,New Jersey,8825
03/27/2020,New Mexico,191
03/27/2020,New York,44746
03/27/2020,North Carolina,784
03/27/2020,North Dakota,68
03/27/2020,Ohio,1144
03/27/2020,Oklahoma,322
03/27/2020,Oregon,415
03/27/2020,Pennsylvania,2217
03/27/2020,Puerto Rico,79
03/27/2020,Rhode Island,203
03/27/2020,South Carolina,542
03/27/2020,South Dakota,58
03/27/2020,Tennessee,1180
03/27/2020,Texas,1971
03/27/2020,Utah,480
03/27/2020,Vermont,184
03/27/2020,Virgin Islands,19
03/27/2020,Virginia,605
03/27/2020,Washington,3770
03/27/2020,West Virginia,96
03/27/2020,Wisconsin,930
03/27/2020,Wyoming,74
03/28/2020,Alabama,720
03/28/2020,Alaska,102
03/28/2020,Arizona,773
03/28/2020,Arkansas,409
03/28/2020,California,5566
03/28/2020,Colorado,2061
03/28/2020,Connecticut,1524
03/28/2020,Delaware,214
03/28/2020,District of Columbia,304
03/28/2020,Florida,4038
03/28/2020,Georgia,2447
03/28/2020,Guam,57
03/28/2020,Hawaii,151
03/28/2020,Idaho,262
03/28/2020,Illinois,3547
03/28/2020,Indiana,1239
03/28/2020,Iowa,298
03/28/2020,Kansas,272
03/28/2020,Kentucky,394
03/28/2020,Louisiana,3315
03/28/2020,Maine,211
03/28/2020,Maryland,1066
03/28/2020,Massachusetts,4257
03/28/2020,Michigan,4634
03/28/2020,Minnesota,442
03/28/2020,Mississippi,669
03/28/2020,Missouri,837
03/28/2020,Montana,147
03/28/2020,Nebraska,122
03/28/2020,Nevada,738
03/28/2020,New Hampshire,214
03/28/2020,New Jersey,11124
03/28/2020,New Mexico,210
03/28/2020,New York,53517
03/28/2020,North Carolina,972
03/28/2020,North Dakota,93
03/28/2020,Northern Mariana Islands,2
03/28/2020,Ohio,1406
03/28/2020,Oklahoma,377
03/28/2020,Oregon,480
03/28/2020,Pennsylvania,2815
03/28/2020,Puerto Rico,100
03/28/2020,Rhode Island,239
03/28/2020,South Carolina,661
03/28/2020,South Dakota,68
03/28/2020,Tennessee,1363
03/28/2020,Texas,2381
03/28/2020,Utah,608
03/28/2020,Vermont,211
03/28/2020,Virgin Islands,19
03/28/2020,Virginia,739
03/28/2020,Washington,4311
03/28/2020,West Virginia,113
03/28/2020,Wisconsin,1042
03/28/2020,Wyoming,85
03/29/2020,Alabama,830
03/29/2020,Alaska,114
03/29/2020,Arizona,930
03/29/2020,Arkansas,449
03/29/2020,California,6321
03/29/2020,Colorado,2315
03/29/2020,Connecticut,1993
03/29/2020,Delaware,232
03/29/2020,District of Columbia,342
03/29/2020,Florida,4943
03/29/2020,Georgia,2683
03/29/2020,Guam,58
03/29/2020,Hawaii,175
03/29/2020,Idaho,310
03/29/2020,Illinois,4615
03/29/2020,Indiana,1522
03/29/2020,Iowa,336
03/29/2020,Kansas,333
03/29/2020,Kentucky,439
03/29/2020,Louisiana,3539
03/29/2020,Maine,253
03/29/2020,Maryland,1244
03/29/2020,Massachusetts,4955
03/29/2020,Michigan,5486
03/29/2020,Minnesota,504
03/29/2020,Mississippi,759
03/29/2020,Missouri,902
03/29/2020,Montana,161
03/29/2020,Nebraska,138
03/29/2020,Nevada,920
03/29/2020,New Hampshire,258
03/29/2020,New Jersey,13386
03/29/2020,New Mexico,237
03/29/2020,New York,59783
03/29/2020,North Carolina,1166
03/29/2020,North Dakota,97
03/29/2020,Northern Mariana Islands,2
03/29/2020,Ohio,1665
03/29/2020,Oklahoma,429
03/29/2020,Oregon,549
03/29/2020,Pennsylvania,3441
03/29/2020,Puerto Rico,127
03/29/2020,Rhode Island,294
03/29/2020,South Carolina,775
03/29/2020,South Dakota,90
03/29/2020,Tennessee,1569
03/29/2020,Texas,2722
03/29/2020,Utah,719
03/29/2020,Vermont,235
03/29/2020,Virgin Islands,23
03/29/2020,Virginia,889
03/29/2020,Washington,4897
03/29/2020,West Virginia,124
03/29/2020,Wisconsin,1120
03/29/2020,Wyoming,88
03/30/2020,Alabama,947
03/30/2020,Alaska,120
03/30/2020,Arizona,1169
03/30/2020,Arkansas,508
03/30/2020,California,7421
03/30/2020,Colorado,2628
03/30/2020,Connecticut,2571
03/30/2020,Delaware,264
03/30/2020,District of Columbia,401
03/30/2020,Florida,5695
03/30/2020,Georgia,3032
03/30/2020,Guam,60
03/30/2020,Hawaii,204
03/30/2020,Idaho,415
03/30/2020,Illinois,5070
03/30/2020,Indiana,1797
03/30/2020,Iowa,424
03/30/2020,Kansas,374
03/30/2020,Kentucky,480
03/30/2020,Louisiana,4024
03/30/2020,Maine,275
03/30/2020,Maryland,1415
03/30/2020,Massachusetts,5752
03/30/2020,Michigan,6508
03/30/2020,Minnesota,576
03/30/2020,Mississippi,848
03/30/2020,Missouri,1049
03/30/2020,Montana,177
03/30/2020,Nebraska,185
03/30/2020,Nevada,1044
03/30/2020,New Hampshire,314
03/30/2020,New Jersey,16636
03/30/2020,New Mexico,282
03/30/2020,New York,67504
03/30/2020,North Carolina,1303
03/30/2020,North Dakota,109
03/30/2020,Northern Mariana Islands,2
03/30/2020,Ohio,1933
03/30/2020,Oklahoma,481
03/30/2020,Oregon,607
03/30/2020,Pennsylvania,4156
03/30/2020,Puerto Rico,174
03/30/2020,Rhode Island,408
03/30/2020,South Carolina,925
03/30/2020,South Dakota,100
03/30/2020,Tennessee,1721
03/30/2020,Texas,3065
03/30/2020,Utah,806
03/30/2020,Vermont,256
03/30/2020,Virgin Islands,30
03/30/2020,Virginia,1020
03/30/2020,Washington,5180
03/30/2020,West Virginia,145
03/30/2020,Wisconsin,1269
03/30/2020,Wyoming,96
03/31/2020,Alabama,999
03/31/2020,Alaska,133
03/31/2020,Arizona,1298
03/31/2020,Arkansas,564
03/31/2020,California,8583
03/31/2020,Colorado,2990
03/31/2020,Connecticut,3128
03/31/2020,Delaware,319
03/31/2020,District of Columbia,495
03/31/2020,Florida,6742
03/31/2020,Georgia,4116
03/31/2020,Guam,139
03/31/2020,Hawaii,224
03/31/2020,Idaho,526
03/31/2020,Illinois,5992
03/31/2020,Indiana,2177
03/31/2020,Iowa,498
03/31/2020,Kansas,435
03/31/2020,Kentucky,590
03/31/2020,Louisiana,5237
03/31/2020,Maine,303
03/31/2020,Maryland,1662
03/31/2020,Massachusetts,6620
03/31/2020,Michigan,7629
03/31/2020,Minnesota,629
03/31/2020,Mississippi,937
03/31/2020,Missouri,1350
03/31/2020,Montana,198
03/31/2020,Nebraska,199
03/31/2020,Nevada,1113
03/31/2020,New Hampshire,367
03/31/2020,New Jersey,18696
03/31/2020,New Mexico,315
03/31/2020,New York,76211
03/31/2020,North Carolina,1527
03/31/2020,North Dakota,126
03/31/2020,Northern Mariana Islands,2
03/31/2020,Ohio,2199
03/31/2020,Oklahoma,566
03/31/2020,Oregon,690
03/31/2020,Pennsylvania,4997
03/31/2020,Puerto Rico,239
03/31/2020,Rhode Island,488
03/31/2020,South Carolina,1083
03/31/2020,South Dakota,107
03/31/2020,Tennessee,2049
03/31/2020,Texas,3588
03/31/2020,Utah,887
03/31/2020,Vermont,293
03/31/2020,Virgin Islands,30
03/31/2020,Virginia,1249
03/31/2020,Washington,5293
03/31/2020,West Virginia,162
03/31/2020,Wisconsin,1351
03/31/2020,Wyoming,121
04/01/2020,Alabama,1108
04/01/2020,Alaska,143
04/01/2020,Arizona,1413
04/01/2020,Arkansas,624
04/01/2020,California,9857
04/01/2020,Colorado,3346
04/01/2020,Connecticut,3557
04/01/2020,Delaware,368
04/01/2020,District of Columbia,586
04/01/2020,Florida,7769
04/01/2020,Georgia,4747
04/01/2020,Guam,147
04/01/2020,Hawaii,258
04/01/2020,Idaho,669
04/01/2020,Illinois,6978
04/01/2020,Indiana,2578
04/01/2020,Iowa,549
04/01/2020,Kansas,489
04/01/2020,Kentucky,674
04/01/2020,Louisiana,6424
04/01/2020,Maine,344
04/01/2020,Maryland,1985
04/01/2020,Massachusetts,7738
04/01/2020,Michigan,9292
04/01/2020,Minnesota,689
04/01/2020,Mississippi,1073
04/01/2020,Missouri,1580
04/01/2020,Montana,219
04/01/2020,Nebraska,249
04/01/2020,Nevada,1279
04/01/2020,New Hampshire,415
04/01/2020,New Jersey,22255
04/01/2020,New Mexico,363
04/01/2020,New York,84364
04/01/2020,North Carolina,1591
04/01/2020,North Dakota,147
04/01/2020,Northern Mariana Islands,6
04/01/2020,Ohio,2548
04/01/2020,Oklahoma,719
04/01/2020,Oregon,737
04/01/2020,Pennsylvania,5805
04/01/2020,Puerto Rico,286
04/01/2020,Rhode Island,566
04/01/2020,South Carolina,1293
04/01/2020,South Dakota,129
04/01/2020,Tennessee,2689
04/01/2020,Texas,4402
04/01/2020,Utah,1012
04/01/2020,Vermont,321
04/01/2020,Virgin Islands,30
04/01/2020,Virginia,1511
04/01/2020,Washington,5589
04/01/2020,West Virginia,191
04/01/2020,Wisconsin,1552
04/01/2020,Wyoming,138
04/02/2020,Alabama,1270
04/02/2020,Alaska,146
04/02/2020,Arizona,1600
04/02/2020,Arkansas,683
04/02/2020,California,11190
04/02/2020,Colorado,3728
04/02/2020,Connecticut,3824
04/02/2020,Delaware,393
04/02/2020,District of Columbia,653
04/02/2020,Florida,9000
04/02/2020,Georgia,5444
04/02/2020,Guam,152
04/02/2020,Hawaii,283
04/02/2020,Idaho,891
04/02/2020,Illinois,7695
04/02/2020,Indiana,3056
04/02/2020,Iowa,614
04/02/2020,Kansas,554
04/02/2020,Kentucky,747
04/02/2020,Louisiana,9152
04/02/2020,Maine,376
04/02/2020,Maryland,2331
04/02/2020,Massachusetts,8966
04/02/2020,Michigan,10791
04/02/2020,Minnesota,742
04/02/2020,Mississippi,1177
04/02/2020,Missouri,1834
04/02/2020,Montana,241
04/02/2020,Nebraska,273
04/02/2020,Nevada,1458
04/02/2020,New Hampshire,479
04/02/2020,New Jersey,25590
04/02/2020,New Mexico,403
04/02/2020,New York,93360
04/02/2020,North Carolina,1858
04/02/2020,North Dakota,159
04/02/2020,Northern Mariana Islands,8
04/02/2020,Ohio,2903
04/02/2020,Oklahoma,879
04/02/2020,Oregon,827
04/02/2020,Pennsylvania,7021
04/02/2020,Puerto Rico,316
04/02/2020,Rhode Island,657
04/02/2020,South Carolina,1554
04/02/2020,South Dakota,165
04/02/2020,Tennessee,2868
04/02/2020,Texas,4952
04/02/2020,Utah,1077
04/02/2020,Vermont,338
04/02/2020,Virgin Islands,37
04/02/2020,Virginia,1706
04/02/2020,Washington,6586
04/02/2020,West Virginia,217
04/02/2020,Wisconsin,1730
04/02/2020,Wyoming,154
04/03/2020,Alabama,1535
04/03/2020,Alaska,156
04/03/2020,Arizona,1769
04/03/2020,Arkansas,738
04/03/2020,California,12569
04/03/2020,Colorado,4182
04/03/2020,Connecticut,4915
04/03/2020,Delaware,450
04/03/2020,District of Columbia,757
04/03/2020,Florida,10260
04/03/2020,Georgia,5967
04/03/2020,Guam,154
04/03/2020,Hawaii,317
04/03/2020,Idaho,1012
04/03/2020,Illinois,8904
04/03/2020,Indiana,3455
04/03/2020,Iowa,699
04/03/2020,Kansas,625
04/03/2020,Kentucky,762
04/03/2020,Louisiana,10299
04/03/2020,Maine,432
04/03/2020,Maryland,2758
04/03/2020,Massachusetts,10402
04/03/2020,Michigan,12669
04/03/2020,Minnesota,789
04/03/2020,Mississippi,1358
04/03/2020,Missouri,2113
04/03/2020,Montana,262
04/03/2020,Nebraska,297
04/03/2020,Nevada,1549
04/03/2020,New Hampshire,540
04/03/2020,New Jersey,29895
04/03/2020,New Mexico,495
04/03/2020,New York,103689
04/03/2020,North Carolina,2093
04/03/2020,North Dakota,173
04/03/2020,Northern Mariana Islands,8
04/03/2020,Ohio,3312
04/03/2020,Oklahoma,989
04/03/2020,Oregon,899
04/03/2020,Pennsylvania,8420
04/03/2020,Puerto Rico,378
04/03/2020,Rhode Island,711
04/03/2020,South Carolina,1700
04/03/2020,South Dakota,187
04/03/2020,Tennessee,3032
04/03/2020,Texas,5773
04/03/2020,Utah,1248
04/03/2020,Vermont,389
04/03/2020,Virgin Islands,38
04/03/2020,Virginia,2011
04/03/2020,Washington,6967
04/03/2020,West Virginia,242
04/03/2020,Wisconsin,1916
04/03/2020,Wyoming,167
04/04/2020,Alabama,1632
04/04/2020,Alaska,169
04/04/2020,Arizona,2019
04/04/2020,Arkansas,743
04/04/2020,California,13796
04/04/2020,Colorado,4574
04/04/2020,Connecticut,5276
04/04/2020,Delaware,593
04/04/2020,District of Columbia,902
04/04/2020,Florida,11537
04/04/2020,Georgia,6383
04/04/2020,Guam,223
04/04/2020,Hawaii,349
04/04/2020,Idaho,1076
04/04/2020,Illinois,10357
04/04/2020,Indiana,3975
04/04/2020,Iowa,786
04/04/2020,Kansas,702
04/04/2020,Kentucky,909
